Id,label,Count,Fname,Mname,Lname
2159,Siegfried Stein,1,Siegfried,,Stein
2690,Avraham Steinberg,1,Avraham,,Steinberg
2012,Mojzesz Steinberg,2,Mojzesz,,Steinberg
1929,Zvi Arieh Steinfeld,2,Zvi,Arieh,Steinfeld
28,Devora Steinmetz,1,Devora,,Steinmetz
2772,Adin Steinsaltz,1,Adin,,Steinsaltz
3252,Moritz Steinschneider,1,Moritz,,Steinschneider
1731,Wilhelm Stekel,2,Wilhelm,,Stekel
1425,Krister Stendahl,2,Krister,,Stendahl
2121,David Stern,1,David,,Stern
1181,Elijahu Stern,2,Elijahu,,Stern
837,Josef Stern,2,Josef,,Stern
1354,Meir Sternberg,2,Meir,,Sternberg
2062,Jaroslav Stetkevych,2,Jaroslav,,Stetkevych
1084,Johanna Stiebert,2,Johanna,,Stiebert
3230,Brian Stock,1,Brian,,Stock
2412,George Stocking,1,George,,Stocking
3311,Ann Laura Stoler,1,Ann,Laura,Stoler
1695,Matthew Stolper,2,Matthew,,Stolper
1889,Daniel Stone,2,Daniel,,Stone
2419,Michael Stone,1,Michael,,Stone
1330,Suzanne Last Stone,2,Suzanne,Last,Stone
225,Kenneth R. Stow,1,Kenneth,R.,Stow
225,Kenneth Stow,2,Kenneth,,Stow
2723,Calvin Stowe,1,Calvin,,Stowe
2324,Harriet Beecher Stowe,1,Harriet,Beecher,Stowe
2764,Rapahel Straus,1,Rapahel,,Straus
2453,Herbert Strauss,1,Herbert,,Strauss
2267,Jutta Strauss,1,Jutta,,Strauss
1669,Leo Strauss,2,Leo,,Strauss
2910,Joseph Strayer,1,Joseph,,Strayer
2266,Gedaliahu Stroumsa,1,Gedaliahu,,Stroumsa
3482,Guy Stroumsa,1,Guy,,Stroumsa
787,Sarah Stroumsa,2,Sarah,,Stroumsa
946,Nahum Stutchkoff,1,Nahum,,Stutchkoff
946,Nakhum Stutchkov,2,Nakhum,,Stutchkov
1194,Sara Copio Sullam,2,Sara,Copio,Sullam
1431,Conradus Summenharth,2,Conradus,,Summenharth
2970,Montague Summers,1,Montague,,Summers
2917,Werner Sundermann,1,Werner,,Sundermann
1678,Guilielmus Surenhusius,2,Guilielmus,,Surenhusius
1869,Warren Susman,2,Warren,,Susman
2439,Yaakov Sussman,1,Yaakov,,Sussman
2439,Yaacov Sussmann,1,Yaacov,,Sussmann
57,Michael D. Swartz,1,Michael,D.,Swartz
57,Michael Dov Swartz,2,Michael,Dov,Swartz
57,Michael Swartz,1,Michael,,Swartz
1799,Catherine Swietlicki,2,Catherine,,Swietlicki
1155,Henry Swinburne,2,Henry,,Swinburne
770,Zosa Szajkowski,2,Zosa,,Szajkowski
3100,Maciej Szarfenberg,1,Maciej,,Szarfenberg
1355,Peter Szondi,2,Peter,,Szondi
2161,Piotr Sztompka,1,Piotr,,Sztompka
1775,Israel Ta-Shema,1,Israel,,Ta-Shema
1775,Israel Ta-Shma,2,Israel,,Ta-Shma
139,Joseph Tabory,3,Joseph,,Tabory
139,Yosef Tabory,1,Yosef,,Tabory
2820,Hayyim Tadmor,1,Hayyim,,Tadmor
558,Isaiah Tadmor,2,Isaiah,,Tadmor
2711,Samuel Taitazak,1,Samuel,,Taitazak
1586,Frank Talmage,2,Frank,,Talmage
1285,Shemaryahu Talmon,2,Shemaryahu,,Talmon
2739,Oholei Tam,1,Oholei,,Tam
2685,David Tamar,1,David,,Tamar
2529,Ketav Tamim,1,Ketav,,Tamim
3022,Nomi Tamir-Ghez,1,Nomi,,Tamir
2866,Jarrod Tanny,1,Jarrod,,Tanny
2260,Janeta Tansey,1,Janeta,,Tansey
2659,Joachim Tarnopol,1,Joachim,,Tarnopol
3291,Allan Tarshish,1,Allan,,Tarshish
374,Lynn Tatum,2,Lynn,,Tatum
2414,Gadi Taub,1,Gadi,,Taub
497,Michael Taub,2,Michael,,Taub
1812,Ella Taylor,2,Ella,,Taylor
2525,Gordon Rattray Taylor,1,Gordon,Rattray,Taylor
3217,Janusz Tazbir,1,Janusz,,Tazbir
2407,Kreindl Tcharni,1,Kreindl,,Tcharni
1213,Elias Tcherikower,2,Elias,,Tcherikower
3115,Stuart Teitler,1,Stuart,,Teitler
255,Adam Teller,3,Adam,,Teller
722,Yehuda Leyb Teller,2,Yehuda,Leyb,Teller
3582,Tommaso Temanza,1,Tommaso,,Temanza
64,Samuel Temkin,1,Samuel,,Temkin
2291,David Tene,1,David,,Tene
773,Naomi Tene,2,Naomi,,Tene
2493,Joseph Tenenbaum,1,Joseph,,Tenenbaum
1876,Moses Tennenboim,2,Moses,,Tennenboim
504,Cristoforo Tentori,2,Cristoforo,,Tentori
1592,Olry Terquem,2,Olry,,Terquem
2633,Magda Teter,1,Magda,,Teter
2633,Magdalena Teter,1,Magdalena,,Teter
1011,Reinhold Then,2,Reinhold,,Then
1558,Freddy Thiriet,2,Freddy,,Thiriet
2207,Keith Thomas,1,Keith,,Thomas
1833,Lately Thomas,2,Lately,,Thomas
2776,Lynn Thorndike,1,Lynn,,Thorndike
2686,Hans Tietze,1,Hans,,Tietze
89,Jeffrey H. Tigay,1,Jeffrey,H.,Tigay
2119,Gunmar Tilander,1,Gunmar,,Tilander
38,Hava Tirosh-Rothschild,1,Hava,,Tirosh
38,Hava Tirosh-Samuelson,1,Hava,,Tirosh
880,Isaiah Tishby,2,Isaiah,,Tishby
398,Yitzhak Tishler,2,Yitzhak,,Tishler
1106,Ariel Toaff,2,Ariel,,Toaff
1982,Yosef Tobi,2,Yosef,,Tobi
316,Henry Tobias,2,Henry,,Tobias
3362,Michael Toch,1,Michael,,Toch
1165,Alexander Toepel,2,Alexander,,Toepel
375,Arpelei Tohar,2,Arpelei,,Tohar
1358,Marina Tolmacheva,2,Marina,,Tolmacheva
970,Boris Tomashevskii,2,Boris,,Tomashevskii
2314,Alfonso Toro,1,Alfonso,,Toro
1975,Massimo Acanfora Torrefranca,2,Massimo,Acanfora,Torrefranca
1227,Charles Cutler Torrey,2,Charles,Cutler,Torrey
3034,Charles Touati,1,Charles,,Touati
2154,Eleazar Touitou,1,Eleazar,,Touitou
460,Gideon Toury,2,Gideon,,Toury
1097,Jacob Toury,2,Jacob,,Toury
2798,Emanuel Tov,1,Emanuel,,Tov
3250,Shulamit Tov,1,Shulamit,,Tov
1019,De Blossiers Tovey,2,De,Blossiers,Tovey
1364,Wayne Sibley Towner,2,Wayne,Sibley,Towner
675,Barry Trachtenberg,2,Barry,,Trachtenberg
601,Joshua Trachtenberg,2,Joshua,,Trachtenberg
1191,Joseph Trani,2,Joseph,,Trani
1875,Consider Wolfgang Treue,1,Consider,Wolfgang,Treue
512,Wilhelm Treue,2,Wilhelm,,Treue
1875,Wolfgang Treue,2,Wolfgang,,Treue
1800,Phyllis Lou Trible,1,Phyllis,Lou,Trible
1800,Phyllis Trible,2,Phyllis,,Trible
710,Shmuel Trigano,2,Shmuel,,Trigano
428,Amram Tropper,2,Amram,,Tropper
1856,Gerard Troupeau,2,Gerard,,Troupeau
2588,Paolo Trovato,1,Paolo,,Trovato
1449,Borekh Tsukerman,2,Borekh,,Tsukerman
2295,Ugo Tucci,1,Ugo,,Tucci
1160,Spain Tudela,2,Spain,,Tudela
2564,Richard Tuerk,1,Richard,,Tuerk
1461,Eli Turkel,2,Eli,,Turkel
1663,Victor Turner,2,Victor,,Turner
1167,Chava Turniansky,2,Chava,,Turniansky
1316,Stefano Tuzzato,2,Stefano,,Tuzzato
1137,Isadore Twersky,2,Isadore,,Twersky
810,Yishaq Twersky,2,Yishaq,,Twersky
1639,Yohanan Twersky,2,Yohanan,,Twersky
90,Wojciech Tworek,1,Wojciech,,Tworek
2871,David Tyack,1,David,,Tyack
1961,Maria Tymoczko,2,Maria,,Tymoczko
3223,Isaac Tyrnau,1,Isaac,,Tyrnau
882,Adi Tzemach,2,Adi,,Tzemach
388,Rivka Schatz Uffenheimer,2,Rivka,Schatz,Uffenheimer
388,Rivka Shatz Uffenheimer,2,Rivka,Shatz,Uffenheimer
1457,Leberecht Uhlich,2,Leberecht,,Uhlich
3015,Boleslaw Ulanowski,1,Boleslaw,,Ulanowski
2673,Eugene Ulrich,1,Eugene,,Ulrich
2102,Menashe Unger,1,Menashe,,Unger
635,Ephraim Elimelech Urbach,2,Ephraim,Elimelech,Urbach
635,Ephraim Urbach,2,Ephraim,,Urbach
1092,Rossana Urbani,2,Rossana,,Urbani
2678,Waclaw Uruszczak,1,Waclaw,,Uruszczak
482,David Ussishkin,2,David,,Ussishkin
3345,Fereydun Vahman,1,Fereydun,,Vahman
508,Georges Vajda,2,Georges,,Vajda
1319,Agostino Valerio,2,Agostino,,Valerio
2997,Shulamit Valler,1,Shulamit,,Valler
2895,Lara Vapnyar,1,Lara,,Vapnyar
3073,Lajos Vargyas,1,Lajos,,Vargyas
1113,Francesco Vattioni,2,Francesco,,Vattioni
777,Bruce Vawter,2,Bruce,,Vawter
3324,Jeffrey Veidlinger,1,Jeffrey,,Veidlinger
3105,Gilles Veinstein,1,Gilles,,Veinstein
3382,Giuseppe Veltri,1,Giuseppe,,Veltri
1085,Bragadini Venice,2,Bragadini,,Venice
1020,Pietro Tacchi Venturi,2,Pietro,Tacchi,Venturi
2627,Charles Verlinden,1,Charles,,Verlinden
2515,Mark Verman,1,Mark,,Verman
1556,Geza Vermes,1,Geza,,Vermes
1556,Geza Vernies,2,Geza,,Vernies
2145,Shmuel Verses,1,Shmuel,,Verses
2317,Giambattista Vico,1,Giambattista,,Vico
966,Moulie Vidas,2,Moulie,,Vidas
3177,Eran Viezel,1,Eran,,Viezel
1673,Jean-Claude Maire Vigueur,2,Jean-Claude,Maire,Vigueur
2188,Ben Padok Vilna,1,Ben,Padok,Vilna
1031,Ethel Vineberg,2,Ethel,,Vineberg
2990,Yeshayahu Vinograd,1,Yeshayahu,,Vinograd
2545,Avrom Virshubski,1,Avrom,,Virshubski
599,Rudi Visker,2,Rudi,,Visker
244,Burt Visotzky,2,Burt,,Visotzky
244,Burton L. Visotzky,1,Burton,L.,Visotzky
244,Burton Visotzky,1,Burton,,Visotzky
198,Rebekka VoÃŸ,1,Rebekka,,VoÃŸ
3518,Dan Vogel,1,Dan,,Vogel
2104,Hermann Vogelstein,1,Hermann,,Vogelstein
2532,Julian Voloj,1,Julian,,Voloj
975,Arthur Voobus,2,Arthur,,Voobus
748,Bethaus Vorstands Akten,2,Bethaus,,Vorstands
3091,Benjamin De Vries,1,Benjamin,De,Vries
3180,De Vries,1,De,,Vries
422,Ben Zion Wacholder,2,Ben,Zion,Wacholder
422,Ben-Zion Wacholder,2,Ben-Zion,,Wacholder
420,Bernhard Wachstein,2,Bernhard,,Wachstein
992,Klaus Wagenbach,2,Klaus,,Wagenbach
3396,Nahura Wahrmann,1,Nahura,,Wahrmann
1576,Stephen Wald,2,Stephen,,Wald
3203,Bernhard Walde,1,Bernhard,,Walde
2521,Menahem Mendel Walden,1,Menahem,Mendel,Walden
1453,Marilyn Robinson Waldman,2,Marilyn,Robinson,Waldman
2305,Moshe Aryeh Waldox,1,Moshe,Aryeh,Waldox
47,Avraham Walfish,3,Avraham,,Walfish
517,Barry Dov Walfish,2,Barry,Dov,Walfish
517,Dov Walfish,1,Dov,,Walfish
436,Joel Walker,2,Joel,,Walker
2578,Judith Walkowitz,1,Judith,,Walkowitz
1256,Elisheva Waller,2,Elisheva,,Waller
691,Horace Walpole,2,Horace,,Walpole
548,Nikolaus Walter,2,Nikolaus,,Walter
1251,Richard Walzer,2,Richard,,Walzer
1996,Irina Wandrey,2,Irina,,Wandrey
3189,Yehuda Warburg,1,Yehuda,,Warburg
2559,Sidney Warren,1,Sidney,,Warren
656,Mark Washofsky,2,Mark,,Washofsky
440,Steve Wasserstrom,2,Steve,,Wasserstrom
1776,Willoughby Cyrus Waterman,2,Willoughby,Cyrus,Waterman
1081,cAli Khalid Wathad,2,cAli,Khalid,Wathad
2983,Edward Watts,1,Edward,,Watts
1881,Annette Weber,2,Annette,,Weber
1087,Donald Weber,2,Donald,,Weber
626,Max Weber,2,Max,,Weber
2619,Judith Glatzer Wechsler,1,Judith,Glatzer,Wechsler
852,Judith Romney Wegner,2,Judith,Romney,Wegner
2108,Susan Weich-Shahak,1,Susan,,Weich-Shahak
861,Matthias Weigold,2,Matthias,,Weigold
1041,Isaac Weil,2,Isaac,,Weil
3263,David Weinberg,1,David,,Weinberg
3378,Refael Shmuel Weinberg,1,Refael,Shmuel,Weinberg
2164,Robert Weinberg,1,Robert,,Weinberg
3181,Moshe Weinfeld,1,Moshe,,Weinfeld
205,Michael Weingrad,1,Michael,,Weingrad
2315,Max Weinreich,1,Max,,Weinreich
919,Uriel Weinreich,2,Uriel,,Weinreich
2315,Max Weinrich,1,Max,,Weinrich
2357,Rochelle Weinstein,1,Rochelle,,Weinstein
2014,Hirsch Weintraub,2,Hirsch,,Weintraub
2236,Arthur Weiser,1,Arthur,,Weiser
2509,Abraham Weiss,1,Abraham,,Weiss
1863,Anton Weiss-Wendt,2,Anton,,Weiss
1985,Avraham Weiss,2,Avraham,,Weiss
2485,David Weiss-Halivni,1,David,,Weiss
1754,Herold Weiss,2,Herold,,Weiss
2733,Hillel Weiss,1,Hillel,,Weiss
492,Isaac Hirsch Weiss,2,Isaac,Hirsch,Weiss
1826,Meir Weiss,2,Meir,,Weiss
1578,Nancy Joan Weiss,2,Nancy,Joan,Weiss
465,Ruhama Weiss,2,Ruhama,,Weiss
39,Tzahi Weiss,3,Tzahi,,Weiss
105,Lee Shai Weissbach,3,Lee,Shai,Weissbach
1510,Albert Weisser,2,Albert,,Weisser
48,Chava Weissler,2,Chava,,Weissler
2987,Eric Weitz,1,Eric,,Weitz
480,Kobi Weitzner,2,Kobi,,Weitzner
553,Vera Weizmann,2,Vera,,Weizmann
840,Charlotte Catherine Wells,2,Charlotte,Catherine,Wells
2533,Edith Wenzel,1,Edith,,Wenzel
815,Eric Werner,2,Eric,,Werner
1696,Karl Ferdinand Werner,2,Karl,Ferdinand,Werner
1312,Monique Wernham,2,Monique,,Wernham
740,Shmuel Werses,2,Shmuel,,Werses
218,Jack Wertheimer,1,Jack,,Wertheimer
3236,Martin Litchfield West,1,Martin,Litchfield,West
1049,Raymond Westbrook,2,Raymond,,Westbrook
1832,Claus Westermann,2,Claus,,Westermann
310,Edward Westermarck,2,Edward,,Westermarck
1328,Gerd Wewers,2,Gerd,,Wewers
949,Ernst Weyden,2,Ernst,,Weyden
3514,Wojciech Wgierski,1,Wojciech,,Wgierski
982,Roxann Wheeler,2,Roxann,,Wheeler
2912,Andrew White,1,Andrew,,White
3221,James Boyd White,1,James,Boyd,White
736,Ernest Wickersheimer,2,Ernest,,Wickersheimer
736,Ernst Wickersheimer,1,Ernst,,Wickersheimer
1111,Chris Wickham,2,Chris,,Wickham
887,Geo Widengren,2,Geo,,Widengren
1460,Corinne Marie Wieben,2,Corinne,Marie,Wieben
1692,Naftali Wieder,1,Naftali,,Wieder
1692,Naphtali Wieder,2,Naphtali,,Wieder
912,Leo Wiener,2,Leo,,Wiener
1235,Meyer Wiener,2,Meyer,,Wiener
604,Merry Wiesner,2,Merry,,Wiesner
947,Gaston Wiet,2,Gaston,,Wiet
807,Mordecai Wilensky,2,Mordecai,,Wilensky
807,Mordechai Wilensky,2,Mordechai,,Wilensky
807,Mordekhai Wilensky,1,Mordekhai,,Wilensky
3490,Kurt Wilhelm,1,Kurt,,Wilhelm
2226,John Wilkins,1,John,,Wilkins
1685,Barry Scott Wimpfheimer,2,Barry,Scott,Wimpfheimer
1685,Barry Wimpfheimer,1,Barry,,Wimpfheimer
239,Aryeh Wineman,3,Aryeh,,Wineman
543,Salomon Wininger,2,Salomon,,Wininger
338,Rachel Wischnitzer,2,Rachel,,Wischnitzer
103,Kenneth Wishnia,1,Kenneth,,Wishnia
2363,Robert Wistrich,1,Robert,,Wistrich
1509,Rudolf Wittkower,2,Rudolf,,Wittkower
136,Marcin WodziÅ„ski,1,Marcin,,WodziÅ„ski
1816,Virginia Wohl,2,Virginia,,Wohl
1076,Israel Meir Wohlman,2,Israel,Meir,Wohlman
2398,Gershon Wolf,1,Gershon,,Wolf
2398,Gerson Wolf,1,Gerson,,Wolf
2051,Klaus Wolf,2,Klaus,,Wolf
3062,Tamar Wolf-Monzon,1,Tamar,,Wolf
2416,Hans Walter Wolff,1,Hans,Walter,Wolff
2031,Josee Wolff,2,Josee,,Wolff
1300,Siegfried Wolff,2,Siegfried,,Wolff
166,Elliot R. Wolfson,1,Elliot,R.,Wolfson
166,Elliot Wolfson,2,Elliot,,Wolfson
701,Harry Wolfson,2,Harry,,Wolfson
418,Seth Wolitz,2,Seth,,Wolitz
74,Rebecca Wolpe,3,Rebecca,,Wolpe
3475,Nathan Wolski,1,Nathan,,Wolski
270,Jeffrey R. Woolf,1,Jeffrey,R.,Woolf
270,Jeffrey Woolf,2,Jeffrey,,Woolf
3489,Hannah WQgrzynek,1,Hannah,,WQgrzynek
1994,Conrad Wright,2,Conrad,,Wright
961,David Wright,2,David,,Wright
3008,Meir Wunder,1,Meir,,Wunder
2333,Walter Wurzberger,1,Walter,,Wurzberger
1243,Franz Wutz,2,Franz,,Wutz
1854,Jakub Wygodski,2,Jakub,,Wygodski
1934,Edith Wyschograd,2,Edith,,Wyschograd
2846,Abraham Yaari,1,Abraham,,Yaari
256,Azzan Yadin,1,Azzan,,Yadin
256,Azzan Yadin-Israel,1,Azzan,,Yadin
3341,Yigael Yadin,1,Yigael,,Yadin
358,Martin Yaffe,2,Martin,,Yaffe
706,Yosef Yahalom,2,Yosef,,Yahalom
2220,Leni Yahil,1,Leni,,Yahil
275,Bracha Yaniv,2,Bracha,,Yaniv
2603,Yitskhok Yanov,1,Yitskhok,,Yanov
1750,Zoya Yargina,2,Zoya,,Yargina
487,Eli Yassif,2,Eli,,Yassif
305,Eliezer Ben Yehuda,2,Eliezer,Ben,Yehuda
2717,Shevet Yehuda,1,Shevet,,Yehuda
2717,Shevet Yehudah,1,Shevet,,Yehudah
483,Shmuel Yeivin,2,Shmuel,,Yeivin
1398,Boneh Yerushalayim,2,Boneh,,Yerushalayim
995,Dorit Yerushalmi,2,Dorit,,Yerushalmi
659,Yosef Flaim Yerushalmi,2,Yosef,Flaim,Yerushalmi
659,Yosef Haim Yerushalmi,1,Yosef,Haim,Yerushalmi
659,Yosef Hayim Yerushalmi,1,Yosef,Hayim,Yerushalmi
659,Yosef Yerushalmi,2,Yosef,,Yerushalmi
1494,Oded Yisraeli,2,Oded,,Yisraeli
2480,Heikhal Yizhak,1,Heikhal,,Yizhak
1299,Birkei Yosef,2,Birkei,,Yosef
1718,Ovadia Yosef,2,Ovadia,,Yosef
3432,Leqet Yosher,1,Leqet,,Yosher
2769,Mordechai Yudelowitz,1,Mordechai,,Yudelowitz
1295,Isaac Yudlov,2,Isaac,,Yudlov
1672,Israel Yuval,2,Israel,,Yuval
1275,Moses Zacuto,2,Moses,,Zacuto
2933,Noam Zadoff,1,Noam,,Zadoff
716,Ran Zadok,2,Ran,,Zadok
2597,Stefano Zaggia,1,Stefano,,Zaggia
733,Yom Tov Zahalon,2,Yom,Tov,Zahalon
3218,Turei Zahav,1,Turei,,Zahav
1818,Yair Zakovitch,2,Yair,,Zakovitch
1861,Rivka Zakutinsky,2,Rivka,,Zakutinsky
1102,Mordechai Zalkin,1,Mordechai,,Zalkin
1102,Mordekhai Zalkin,2,Mordekhai,,Zalkin
1272,Shraga Zalmanov,2,Shraga,,Zalmanov
768,Avodah Zarah,2,Avodah,,Zarah
1239,Samuel Ibn Zarza,2,Samuel,Ibn,Zarza
412,Joseph Zedner,2,Joseph,,Zedner
3389,Aharon Zeitlin,1,Aharon,,Zeitlin
791,Solomon Zeitlin,2,Solomon,,Zeitlin
2999,Shalom Zelmanoviz,1,Shalom,,Zelmanoviz
3301,Ada Zemach,1,Ada,,Zemach
2852,Eddy Zemach,1,Eddy,,Zemach
806,Adi Zemah,2,Adi,,Zemah
158,Yael Zerubavel,3,Yael,,Zerubavel
944,Sara Zfatman,2,Sara,,Zfatman
2269,Konrat Ziegler,1,Konrat,,Ziegler
473,Hirsch Jacob Zimmels,2,Hirsch,Jacob,Zimmels
1697,Eric Zimmer,2,Eric,,Zimmer
1697,Yitzhak Eric Zimmer,1,Yitzhak,Eric,Zimmer
2069,Israel Zinberg,2,Israel,,Zinberg
2399,Jacob Zipper,1,Jacob,,Zipper
337,Steven Zipperstein,2,Steven,,Zipperstein
2347,Samuel Leib Zitron,1,Samuel,Leib,Zitron
2797,Avraham Zivion,1,Avraham,,Zivion
2550,Dov Zlotnick,1,Dov,,Zlotnick
515,David Zohar,2,David,,Zohar
329,Giorgio Zordan,2,Giorgio,,Zordan
1756,Avivah Zornberg,2,Avivah,,Zornberg
813,Moshe Zucker,2,Moshe,,Zucker
1230,Baruch Zuckerman,2,Baruch,,Zuckerman
3019,Menahem Zulay,1,Menahem,,Zulay
2488,Leopold Zunz,1,Leopold,,Zunz
2466,Ronald Edward Zupko,1,Ronald,Edward,Zupko
2237,Jacob Shmuel Zuri,1,Jacob,Shmuel,Zuri
854,Efraim Zuroff,2,Efraim,,Zuroff
1150,Hekhalot Zutarti,2,Hekhalot,,Zutarti
1882,Novel Zvi,2,Novel,,Zvi
491,Nachalath Zwi,2,Nachalath,,Zwi
1473,Bar-Asher Siegal,2,Bar-Asher Siegal,,
1030,Barbara Flemming,2,Barbara Flemming,,
2552,Barbara Holdrege,1,Barbara Holdrege,,
1184,Barbara Newman,2,Barbara Newman,,
1386,Barbara Seward,2,Barbara Seward,,
3307,Barhadbesabba Arbaya,1,Barhadbesabba Arbaya,,
